indicador,pais,ano,valor
Economia - Chegada de turistas,Equador,1995,440000
Economia - Chegada de turistas,Equador,2000,627000
Economia - Chegada de turistas,Equador,2001,641000
Economia - Chegada de turistas,Equador,2002,683000
Economia - Chegada de turistas,Equador,2003,761000
Economia - Chegada de turistas,Equador,2004,819000
Economia - Chegada de turistas,Equador,2005,860000
Economia - Chegada de turistas,Equador,2006,841000
Economia - Chegada de turistas,Equador,2007,937000
Economia - Chegada de turistas,Equador,2008,1005000
Economia - Chegada de turistas,Equador,2009,968000
Economia - Chegada de turistas,Equador,2010,1047000
Economia - Chegada de turistas,Equador,2011,1141000
Economia - Chegada de turistas,Equador,2012,1272000
Economia - Chegada de turistas,Equador,2013,1364000
Economia - Chegada de turistas,Equador,2014,1695000
Economia - Chegada de turistas,Equador,2015,1676000
Economia - Chegada de turistas,Equador,2016,1569000
Economia - Chegada de turistas,Equador,2017,1806000
Economia - Chegada de turistas,Equador,2018,2535000
Economia - Chegada de turistas,Equador,2019,2108000
Economia - Chegada de turistas,Guatemala,1995,563000
Economia - Chegada de turistas,Guatemala,2000,826000
Economia - Chegada de turistas,Guatemala,2001,835000
Economia - Chegada de turistas,Guatemala,2002,884000
Economia - Chegada de turistas,Guatemala,2003,880000
Economia - Chegada de turistas,Guatemala,2004,1182000
Economia - Chegada de turistas,Guatemala,2005,1316000
Economia - Chegada de turistas,Guatemala,2006,1502000
Economia - Chegada de turistas,Guatemala,2007,1628000
Economia - Chegada de turistas,Guatemala,2008,1715000
Economia - Chegada de turistas,Guatemala,2009,1311000
Economia - Chegada de turistas,Guatemala,2010,1384000
Economia - Chegada de turistas,Guatemala,2011,1434000
Economia - Chegada de turistas,Guatemala,2012,1491000
Economia - Chegada de turistas,Guatemala,2013,1516000
Economia - Chegada de turistas,Guatemala,2014,1739000
Economia - Chegada de turistas,Guatemala,2015,1865000
Economia - Chegada de turistas,Guatemala,2016,1906000
Economia - Chegada de turistas,Guatemala,2017,2120000
Economia - Chegada de turistas,Guatemala,2018,2406000
Economia - Chegada de turistas,Guatemala,2019,2560000
Economia - Chegada de turistas,Guatemala,2020,594000
Economia - Chegada de turistas,México,1995,85446000
Economia - Chegada de turistas,México,2000,105673000
Economia - Chegada de turistas,México,2001,100718000
Economia - Chegada de turistas,México,2002,100153000
Economia - Chegada de turistas,México,2003,92330000
Economia - Chegada de turistas,México,2004,99250000
Economia - Chegada de turistas,México,2005,103146000
Economia - Chegada de turistas,México,2006,97701000
Economia - Chegada de turistas,México,2007,93582000
Economia - Chegada de turistas,México,2008,92948000
Economia - Chegada de turistas,México,2009,88044000
Economia - Chegada de turistas,México,2010,81953000
Economia - Chegada de turistas,México,2011,75732000
Economia - Chegada de turistas,México,2012,76749000
Economia - Chegada de turistas,México,2013,78100000
Economia - Chegada de turistas,México,2014,81042000
Economia - Chegada de turistas,México,2015,87129000
Economia - Chegada de turistas,México,2016,94853000
Economia - Chegada de turistas,México,2017,99349000
Economia - Chegada de turistas,México,2018,96497000
Economia - Chegada de turistas,México,2019,97406000
Economia - Chegada de turistas,México,2020,51128000
Economia - Chegada de turistas,Nicarágua,1995,341000
Economia - Chegada de turistas,Nicarágua,2000,581000
Economia - Chegada de turistas,Nicarágua,2001,584000
Economia - Chegada de turistas,Nicarágua,2002,579000
Economia - Chegada de turistas,Nicarágua,2003,646000
Economia - Chegada de turistas,Nicarágua,2004,735000
Economia - Chegada de turistas,Nicarágua,2005,804000
Economia - Chegada de turistas,Nicarágua,2006,891000
Economia - Chegada de turistas,Nicarágua,2007,978000
Economia - Chegada de turistas,Nicarágua,2008,1011000
Economia - Chegada de turistas,Nicarágua,2009,1010000
Economia - Chegada de turistas,Nicarágua,2010,1071000
Economia - Chegada de turistas,Nicarágua,2011,1122000
Economia - Chegada de turistas,Nicarágua,2012,1233000
Economia - Chegada de turistas,Nicarágua,2013,1273000
Economia - Chegada de turistas,Nicarágua,2014,1390000
Economia - Chegada de turistas,Nicarágua,2015,1456000
Economia - Chegada de turistas,Nicarágua,2016,1596000
Economia - Chegada de turistas,Nicarágua,2017,1958000
Economia - Chegada de turistas,Nicarágua,2018,1412000
Economia - Chegada de turistas,Nicarágua,2019,1455000
Economia - Chegada de turistas,Nicarágua,2020,474000
Economia - Chegada de turistas,Panamá,1995,417000
Economia - Chegada de turistas,Panamá,2000,600000
Economia - Chegada de turistas,Panamá,2001,737000
Economia - Chegada de turistas,Panamá,2002,800000
Economia - Chegada de turistas,Panamá,2003,897000
Economia - Chegada de turistas,Panamá,2004,1004000
Economia - Chegada de turistas,Panamá,2005,1070000
Economia - Chegada de turistas,Panamá,2006,1215000
Economia - Chegada de turistas,Panamá,2007,1428000
Economia - Chegada de turistas,Panamá,2008,1575000
Economia - Chegada de turistas,Panamá,2009,1562000
Economia - Chegada de turistas,Panamá,2010,1726000
Economia - Chegada de turistas,Panamá,2011,2004000
Economia - Chegada de turistas,Panamá,2012,2086000
Economia - Chegada de turistas,Panamá,2013,2202000
Economia - Chegada de turistas,Panamá,2014,2305000
Economia - Chegada de turistas,Panamá,2015,2553000
Economia - Chegada de turistas,Panamá,2016,2379000
Economia - Chegada de turistas,Panamá,2017,2517000
Economia - Chegada de turistas,Panamá,2018,2487000
Economia - Chegada de turistas,Panamá,2019,2494000
Economia - Chegada de turistas,Panamá,2020,647000
Economia - Chegada de turistas,Paraguai,1995,15678000
Economia - Chegada de turistas,Paraguai,2000,3924000
Economia - Chegada de turistas,Paraguai,2001,3550000
Economia - Chegada de turistas,Paraguai,2002,3194000
Economia - Chegada de turistas,Paraguai,2003,2859000
Economia - Chegada de turistas,Paraguai,2004,2589000
Economia - Chegada de turistas,Paraguai,2005,2648000
Economia - Chegada de turistas,Paraguai,2006,2830000
Economia - Chegada de turistas,Paraguai,2007,3005000
Economia - Chegada de turistas,Paraguai,2008,3118000
Economia - Chegada de turistas,Paraguai,2009,3183000
Economia - Chegada de turistas,Paraguai,2010,3171000
Economia - Chegada de turistas,Paraguai,2011,3365000
Economia - Chegada de turistas,Paraguai,2012,3655000
Economia - Chegada de turistas,Paraguai,2013,3538000
Economia - Chegada de turistas,Paraguai,2014,3455000
Economia - Chegada de turistas,Paraguai,2015,4102000
Economia - Chegada de turistas,Paraguai,2016,4318000
Economia - Chegada de turistas,Paraguai,2017,4744000
Economia - Chegada de turistas,Paraguai,2018,4183000
Economia - Chegada de turistas,Paraguai,2019,4368000
Economia - Chegada de turistas,Paraguai,2020,1077000
Economia - Chegada de turistas,Porto Rico,1995,4087000
Economia - Chegada de turistas,Porto Rico,2000,4566000
Economia - Chegada de turistas,Porto Rico,2001,4908000
Economia - Chegada de turistas,Porto Rico,2002,4364000
Economia - Chegada de turistas,Porto Rico,2003,4402000
Economia - Chegada de turistas,Porto Rico,2004,4889000
Economia - Chegada de turistas,Porto Rico,2005,5073000
Economia - Chegada de turistas,Porto Rico,2006,5022000
Economia - Chegada de turistas,Porto Rico,2007,5062000
Economia - Chegada de turistas,Porto Rico,2008,5213000
Economia - Chegada de turistas,Porto Rico,2009,4415000
Economia - Chegada de turistas,Porto Rico,2010,4379000
Economia - Chegada de turistas,Porto Rico,2011,4214000
Economia - Chegada de turistas,Porto Rico,2012,4197000
Economia - Chegada de turistas,Porto Rico,2013,4210000
Economia - Chegada de turistas,Porto Rico,2014,4456000
Economia - Chegada de turistas,Porto Rico,2015,5051000
Economia - Chegada de turistas,Porto Rico,2016,5003000
Economia - Chegada de turistas,Porto Rico,2017,4927000
Economia - Chegada de turistas,Porto Rico,2018,4260000
Economia - Chegada de turistas,Porto Rico,2019,4931000
Economia - Chegada de turistas,Porto Rico,2020,3882000
Economia - Chegada de turistas,Uruguai,1995,2177000
Economia - Chegada de turistas,Uruguai,2000,2236000
Economia - Chegada de turistas,Uruguai,2001,2136000
Economia - Chegada de turistas,Uruguai,2002,1354000
Economia - Chegada de turistas,Uruguai,2003,1508000
Economia - Chegada de turistas,Uruguai,2004,1871000
Economia - Chegada de turistas,Uruguai,2005,1917000
Economia - Chegada de turistas,Uruguai,2006,1824000
Economia - Chegada de turistas,Uruguai,2007,1815000
Economia - Chegada de turistas,Uruguai,2008,2255000
Economia - Chegada de turistas,Uruguai,2009,2303000
Economia - Chegada de turistas,Uruguai,2010,2708000
Economia - Chegada de turistas,Uruguai,2011,3244000
Economia - Chegada de turistas,Uruguai,2012,3155000
Economia - Chegada de turistas,Uruguai,2013,3242000
Economia - Chegada de turistas,Uruguai,2014,3195000
Economia - Chegada de turistas,Uruguai,2015,3286000
Economia - Chegada de turistas,Uruguai,2016,3632000
Economia - Chegada de turistas,Uruguai,2017,4219000
Economia - Chegada de turistas,Uruguai,2018,3954000
Economia - Chegada de turistas,Uruguai,2019,3480000
Economia - Chegada de turistas,Venezuela,1995,879000
Economia - Chegada de turistas,Venezuela,2000,602000
Economia - Chegada de turistas,Venezuela,2001,792000
Economia - Chegada de turistas,Venezuela,2002,590000
Economia - Chegada de turistas,Venezuela,2003,435000
Economia - Chegada de turistas,Venezuela,2004,618000
Economia - Chegada de turistas,Venezuela,2005,846000
Economia - Chegada de turistas,Venezuela,2006,883000
Economia - Chegada de turistas,Venezuela,2007,898000
Economia - Chegada de turistas,Venezuela,2008,702000
Economia - Chegada de turistas,Venezuela,2009,567000
Economia - Chegada de turistas,Venezuela,2010,535000
Economia - Chegada de turistas,Venezuela,2011,625000
Economia - Chegada de turistas,Venezuela,2012,1061000
Economia - Chegada de turistas,Venezuela,2013,1085000
Economia - Chegada de turistas,Venezuela,2014,967000
Economia - Chegada de turistas,Venezuela,2015,882000
Economia - Chegada de turistas,Venezuela,2016,681000
Economia - Chegada de turistas,Venezuela,2017,429000
Economia - Chegada de turistas,El Salvador,2000,867000
Economia - Chegada de turistas,El Salvador,2001,804000
Economia - Chegada de turistas,El Salvador,2002,885000
Economia - Chegada de turistas,El Salvador,2003,798000
Economia - Chegada de turistas,El Salvador,2004,1030000
Economia - Chegada de turistas,El Salvador,2005,1306000
Economia - Chegada de turistas,El Salvador,2006,1501000
Economia - Chegada de turistas,El Salvador,2007,1720000
Economia - Chegada de turistas,El Salvador,2008,1875000
Economia - Chegada de turistas,El Salvador,2009,1482000
Economia - Chegada de turistas,El Salvador,2010,1606000
Economia - Chegada de turistas,El Salvador,2011,1634000
Economia - Chegada de turistas,El Salvador,2012,1738000
Economia - Chegada de turistas,El Salvador,2013,1822000
Economia - Chegada de turistas,El Salvador,2014,1886000
Economia - Chegada de turistas,El Salvador,2015,1973000
Economia - Chegada de turistas,El Salvador,2016,2052000
Economia - Chegada de turistas,El Salvador,2017,2247000
Economia - Chegada de turistas,El Salvador,2018,2536000
Economia - Chegada de turistas,El Salvador,2019,2639000
Economia - Chegada de turistas,El Salvador,2020,707000
Economia - Chegada de turistas,Honduras,2000,689000
Economia - Chegada de turistas,Honduras,2001,672000
Economia - Chegada de turistas,Honduras,2002,788000
Economia - Chegada de turistas,Honduras,2003,887000
Economia - Chegada de turistas,Honduras,2004,1026000
Economia - Chegada de turistas,Honduras,2005,1118000
Economia - Chegada de turistas,Honduras,2006,1136000
Economia - Chegada de turistas,Honduras,2007,1309000
Economia - Chegada de turistas,Honduras,2008,1561000
Economia - Chegada de turistas,Honduras,2009,1589000
Economia - Chegada de turistas,Honduras,2010,1965000
Economia - Chegada de turistas,Honduras,2011,1852000
Economia - Chegada de turistas,Honduras,2012,1903000
Economia - Chegada de turistas,Honduras,2013,1857000
Economia - Chegada de turistas,Honduras,2014,2082000
Economia - Chegada de turistas,Honduras,2015,2093000
Economia - Chegada de turistas,Honduras,2016,2228000
Economia - Chegada de turistas,Honduras,2017,2144000
Economia - Chegada de turistas,Honduras,2018,2323000
Economia - Chegada de turistas,Honduras,2019,2315000
Economia - Chegada de turistas,Honduras,2020,669000
Economia - Chegada de turistas,Peru,2004,1650000
Economia - Chegada de turistas,Peru,2005,1938000
Economia - Chegada de turistas,Peru,2006,2227000
Economia - Chegada de turistas,Peru,2007,2451000
Economia - Chegada de turistas,Peru,2008,2581000
Economia - Chegada de turistas,Peru,2009,2681000
Economia - Chegada de turistas,Peru,2010,2948000
Economia - Chegada de turistas,Peru,2011,3299000
Economia - Chegada de turistas,Peru,2012,3642000
Economia - Chegada de turistas,Peru,2013,4010000
Economia - Chegada de turistas,Peru,2014,4062000
Economia - Chegada de turistas,Peru,2015,4381000
Economia - Chegada de turistas,Peru,2016,4718000
Economia - Chegada de turistas,Peru,2017,4992000
Economia - Chegada de turistas,Peru,2018,5384000
Economia - Chegada de turistas,Peru,2019,5275000
Economia - Chegada de turistas,Peru,2020,1119000
Economia - Chegada de turistas,Chile,2008,3713000
Economia - Chegada de turistas,Chile,2009,3657000
Economia - Chegada de turistas,Chile,2010,3584000
Economia - Chegada de turistas,Chile,2011,3963000
Economia - Chegada de turistas,Chile,2012,4397000
Economia - Chegada de turistas,Chile,2013,4457000
Economia - Chegada de turistas,Chile,2014,4601000
Economia - Chegada de turistas,Chile,2015,5487000
Economia - Chegada de turistas,Chile,2016,6712000
Economia - Chegada de turistas,Chile,2017,7621000
Economia - Chegada de turistas,Chile,2018,6603000
Economia - Chegada de turistas,Chile,2019,5431000
