indicador,pais,ano,valor
Economia - Gastos públicos com saúde,República Dominicana,2006,1.40
Economia - Gastos públicos com saúde,República Dominicana,2007,1.68
Economia - Gastos públicos com saúde,República Dominicana,2008,2.12
Economia - Gastos públicos com saúde,República Dominicana,2009,2.33
Economia - Gastos públicos com saúde,República Dominicana,2010,2.52
Economia - Gastos públicos com saúde,República Dominicana,2011,2.73
Economia - Gastos públicos com saúde,República Dominicana,2012,2.76
Economia - Gastos públicos com saúde,República Dominicana,2013,2.78
Economia - Gastos públicos com saúde,República Dominicana,2014,2.46
Economia - Gastos públicos com saúde,República Dominicana,2015,2.37
Economia - Gastos públicos com saúde,República Dominicana,2016,2.66
Economia - Gastos públicos com saúde,República Dominicana,2017,2.68
Economia - Gastos públicos com saúde,República Dominicana,2018,2.53
Economia - Gastos públicos com saúde,República Dominicana,2019,2.59
Economia - Gastos públicos com saúde,República Dominicana,2020,3.24
Economia - Gastos públicos com saúde,Equador,2000,0.96
Economia - Gastos públicos com saúde,Equador,2001,1.26
Economia - Gastos públicos com saúde,Equador,2002,1.41
Economia - Gastos públicos com saúde,Equador,2003,1.67
Economia - Gastos públicos com saúde,Equador,2004,1.73
Economia - Gastos públicos com saúde,Equador,2005,1.68
Economia - Gastos públicos com saúde,Equador,2006,1.82
Economia - Gastos públicos com saúde,Equador,2007,2.05
Economia - Gastos públicos com saúde,Equador,2008,2.10
Economia - Gastos públicos com saúde,Equador,2009,2.38
Economia - Gastos públicos com saúde,Equador,2010,2.83
Economia - Gastos públicos com saúde,Equador,2011,3.07
Economia - Gastos públicos com saúde,Equador,2012,3.44
Economia - Gastos públicos com saúde,Equador,2013,3.83
Economia - Gastos públicos com saúde,Equador,2014,4.11
Economia - Gastos públicos com saúde,Equador,2015,4.31
Economia - Gastos públicos com saúde,Equador,2016,4.42
Economia - Gastos públicos com saúde,Equador,2017,4.54
Economia - Gastos públicos com saúde,Equador,2018,4.93
Economia - Gastos públicos com saúde,Equador,2019,4.83
Economia - Gastos públicos com saúde,Equador,2020,4.97
Economia - Gastos públicos com saúde,El Salvador,2000,3.94
Economia - Gastos públicos com saúde,El Salvador,2001,3.83
Economia - Gastos públicos com saúde,El Salvador,2002,4.00
Economia - Gastos públicos com saúde,El Salvador,2003,3.89
Economia - Gastos públicos com saúde,El Salvador,2004,4.02
Economia - Gastos públicos com saúde,El Salvador,2005,4.25
Economia - Gastos públicos com saúde,El Salvador,2006,4.52
Economia - Gastos públicos com saúde,El Salvador,2007,4.10
Economia - Gastos públicos com saúde,El Salvador,2008,4.09
Economia - Gastos públicos com saúde,El Salvador,2009,4.11
Economia - Gastos públicos com saúde,El Salvador,2010,4.37
Economia - Gastos públicos com saúde,El Salvador,2011,4.80
Economia - Gastos públicos com saúde,El Salvador,2012,4.45
Economia - Gastos públicos com saúde,El Salvador,2013,4.76
Economia - Gastos públicos com saúde,El Salvador,2014,4.69
Economia - Gastos públicos com saúde,El Salvador,2015,4.81
Economia - Gastos públicos com saúde,El Salvador,2016,4.85
Economia - Gastos públicos com saúde,El Salvador,2017,4.58
Economia - Gastos públicos com saúde,El Salvador,2018,4.55
Economia - Gastos públicos com saúde,El Salvador,2019,4.71
Economia - Gastos públicos com saúde,El Salvador,2020,5.83
Economia - Gastos públicos com saúde,Guatemala,2000,1.91
Economia - Gastos públicos com saúde,Guatemala,2001,1.98
Economia - Gastos públicos com saúde,Guatemala,2002,1.94
Economia - Gastos públicos com saúde,Guatemala,2003,2.04
Economia - Gastos públicos com saúde,Guatemala,2004,2.02
Economia - Gastos públicos com saúde,Guatemala,2005,1.88
Economia - Gastos públicos com saúde,Guatemala,2006,2.07
Economia - Gastos públicos com saúde,Guatemala,2007,1.98
Economia - Gastos públicos com saúde,Guatemala,2008,2.05
Economia - Gastos públicos com saúde,Guatemala,2009,2.26
Economia - Gastos públicos com saúde,Guatemala,2010,2.06
Economia - Gastos públicos com saúde,Guatemala,2011,1.99
Economia - Gastos públicos com saúde,Guatemala,2012,2.03
Economia - Gastos públicos com saúde,Guatemala,2013,2.21
Economia - Gastos públicos com saúde,Guatemala,2014,2.24
Economia - Gastos públicos com saúde,Guatemala,2015,2.28
Economia - Gastos públicos com saúde,Guatemala,2016,2.29
Economia - Gastos públicos com saúde,Guatemala,2017,2.20
Economia - Gastos públicos com saúde,Guatemala,2018,2.20
Economia - Gastos públicos com saúde,Guatemala,2019,2.38
Economia - Gastos públicos com saúde,Guatemala,2020,2.48
Economia - Gastos públicos com saúde,Honduras,2000,3.02
Economia - Gastos públicos com saúde,Honduras,2001,2.49
Economia - Gastos públicos com saúde,Honduras,2002,2.54
Economia - Gastos públicos com saúde,Honduras,2003,2.61
Economia - Gastos públicos com saúde,Honduras,2004,2.45
Economia - Gastos públicos com saúde,Honduras,2005,2.92
Economia - Gastos públicos com saúde,Honduras,2006,3.27
Economia - Gastos públicos com saúde,Honduras,2007,3.33
Economia - Gastos públicos com saúde,Honduras,2008,3.32
Economia - Gastos públicos com saúde,Honduras,2009,3.97
Economia - Gastos públicos com saúde,Honduras,2010,3.70
Economia - Gastos públicos com saúde,Honduras,2011,3.89
Economia - Gastos públicos com saúde,Honduras,2012,3.38
Economia - Gastos públicos com saúde,Honduras,2013,3.49
Economia - Gastos públicos com saúde,Honduras,2014,3.19
Economia - Gastos públicos com saúde,Honduras,2015,2.95
Economia - Gastos públicos com saúde,Honduras,2016,3.09
Economia - Gastos públicos com saúde,Honduras,2017,2.85
Economia - Gastos públicos com saúde,Honduras,2018,2.85
Economia - Gastos públicos com saúde,Honduras,2019,2.87
Economia - Gastos públicos com saúde,Honduras,2020,3.44
Economia - Gastos públicos com saúde,Honduras,2021,3.42
Economia - Gastos públicos com saúde,México,2000,2.01
Economia - Gastos públicos com saúde,México,2001,2.11
Economia - Gastos públicos com saúde,México,2002,2.17
Economia - Gastos públicos com saúde,México,2003,2.41
Economia - Gastos públicos com saúde,México,2004,2.59
Economia - Gastos públicos com saúde,México,2005,2.46
Economia - Gastos públicos com saúde,México,2006,2.42
Economia - Gastos públicos com saúde,México,2007,2.53
Economia - Gastos públicos com saúde,México,2008,2.62
Economia - Gastos públicos com saúde,México,2009,2.86
Economia - Gastos públicos com saúde,México,2010,2.88
Economia - Gastos públicos com saúde,México,2011,2.91
Economia - Gastos públicos com saúde,México,2012,3.01
Economia - Gastos públicos com saúde,México,2013,3.12
Economia - Gastos públicos com saúde,México,2014,2.89
Economia - Gastos públicos com saúde,México,2015,2.99
Economia - Gastos públicos com saúde,México,2016,2.85
Economia - Gastos públicos com saúde,México,2017,2.76
Economia - Gastos públicos com saúde,México,2018,2.67
Economia - Gastos públicos com saúde,México,2019,2.68
Economia - Gastos públicos com saúde,México,2020,3.30
Economia - Gastos públicos com saúde,Nicarágua,2000,2.57
Economia - Gastos públicos com saúde,Nicarágua,2001,2.46
Economia - Gastos públicos com saúde,Nicarágua,2002,2.46
Economia - Gastos públicos com saúde,Nicarágua,2003,2.56
Economia - Gastos públicos com saúde,Nicarágua,2004,2.27
Economia - Gastos públicos com saúde,Nicarágua,2005,2.51
Economia - Gastos públicos com saúde,Nicarágua,2006,2.86
Economia - Gastos públicos com saúde,Nicarágua,2007,3.15
Economia - Gastos públicos com saúde,Nicarágua,2008,3.19
Economia - Gastos públicos com saúde,Nicarágua,2009,3.81
Economia - Gastos públicos com saúde,Nicarágua,2010,3.55
Economia - Gastos públicos com saúde,Nicarágua,2011,3.53
Economia - Gastos públicos com saúde,Nicarágua,2012,3.75
Economia - Gastos públicos com saúde,Nicarágua,2013,3.87
Economia - Gastos públicos com saúde,Nicarágua,2014,4.16
Economia - Gastos públicos com saúde,Nicarágua,2015,4.47
Economia - Gastos públicos com saúde,Nicarágua,2016,4.65
Economia - Gastos públicos com saúde,Nicarágua,2017,4.86
Economia - Gastos públicos com saúde,Nicarágua,2018,5.18
Economia - Gastos públicos com saúde,Nicarágua,2019,5.27
Economia - Gastos públicos com saúde,Nicarágua,2020,5.34
Economia - Gastos públicos com saúde,Panamá,2000,4.67
Economia - Gastos públicos com saúde,Panamá,2001,4.55
Economia - Gastos públicos com saúde,Panamá,2002,4.58
Economia - Gastos públicos com saúde,Panamá,2003,4.31
Economia - Gastos públicos com saúde,Panamá,2004,4.64
Economia - Gastos públicos com saúde,Panamá,2005,3.82
Economia - Gastos públicos com saúde,Panamá,2006,4.21
Economia - Gastos públicos com saúde,Panamá,2007,5.03
Economia - Gastos públicos com saúde,Panamá,2008,4.73
Economia - Gastos públicos com saúde,Panamá,2009,4.82
Economia - Gastos públicos com saúde,Panamá,2010,4.82
Economia - Gastos públicos com saúde,Panamá,2011,4.39
Economia - Gastos públicos com saúde,Panamá,2012,4.05
Economia - Gastos públicos com saúde,Panamá,2013,4.23
Economia - Gastos públicos com saúde,Panamá,2014,4.39
Economia - Gastos públicos com saúde,Panamá,2015,4.37
Economia - Gastos públicos com saúde,Panamá,2016,4.49
Economia - Gastos públicos com saúde,Panamá,2017,4.57
Economia - Gastos públicos com saúde,Panamá,2018,4.57
Economia - Gastos públicos com saúde,Panamá,2019,4.80
Economia - Gastos públicos com saúde,Panamá,2020,5.86
Economia - Gastos públicos com saúde,Paraguai,2000,2.32
Economia - Gastos públicos com saúde,Paraguai,2001,1.95
Economia - Gastos públicos com saúde,Paraguai,2002,1.47
Economia - Gastos públicos com saúde,Paraguai,2003,1.63
Economia - Gastos públicos com saúde,Paraguai,2004,1.60
Economia - Gastos públicos com saúde,Paraguai,2005,1.59
Economia - Gastos públicos com saúde,Paraguai,2006,1.76
Economia - Gastos públicos com saúde,Paraguai,2007,1.74
Economia - Gastos públicos com saúde,Paraguai,2008,1.62
Economia - Gastos públicos com saúde,Paraguai,2009,2.12
Economia - Gastos públicos com saúde,Paraguai,2010,2.13
Economia - Gastos públicos com saúde,Paraguai,2011,2.46
Economia - Gastos públicos com saúde,Paraguai,2012,3.03
Economia - Gastos públicos com saúde,Paraguai,2013,2.65
Economia - Gastos públicos com saúde,Paraguai,2014,3.16
Economia - Gastos públicos com saúde,Paraguai,2015,3.16
Economia - Gastos públicos com saúde,Paraguai,2016,3.15
Economia - Gastos públicos com saúde,Paraguai,2017,3.03
Economia - Gastos públicos com saúde,Paraguai,2018,3.03
Economia - Gastos públicos com saúde,Paraguai,2019,3.32
Economia - Gastos públicos com saúde,Paraguai,2020,4.12
Economia - Gastos públicos com saúde,Peru,2000,2.34
Economia - Gastos públicos com saúde,Peru,2001,2.48
Economia - Gastos públicos com saúde,Peru,2002,2.52
Economia - Gastos públicos com saúde,Peru,2003,2.34
Economia - Gastos públicos com saúde,Peru,2004,2.30
Economia - Gastos públicos com saúde,Peru,2005,2.57
Economia - Gastos públicos com saúde,Peru,2006,2.22
Economia - Gastos públicos com saúde,Peru,2007,2.15
Economia - Gastos públicos com saúde,Peru,2008,2.17
Economia - Gastos públicos com saúde,Peru,2009,2.51
Economia - Gastos públicos com saúde,Peru,2010,2.45
Economia - Gastos públicos com saúde,Peru,2011,2.32
Economia - Gastos públicos com saúde,Peru,2012,2.49
Economia - Gastos públicos com saúde,Peru,2013,2.66
Economia - Gastos públicos com saúde,Peru,2014,2.97
Economia - Gastos públicos com saúde,Peru,2015,3.03
Economia - Gastos públicos com saúde,Peru,2016,3.08
Economia - Gastos públicos com saúde,Peru,2017,3.06
Economia - Gastos públicos com saúde,Peru,2018,3.19
Economia - Gastos públicos com saúde,Peru,2019,3.28
Economia - Gastos públicos com saúde,Peru,2020,4.28
Economia - Gastos públicos com saúde,Uruguai,2000,3.83
Economia - Gastos públicos com saúde,Uruguai,2001,4.40
Economia - Gastos públicos com saúde,Uruguai,2002,4.64
Economia - Gastos públicos com saúde,Uruguai,2003,5.04
Economia - Gastos públicos com saúde,Uruguai,2004,4.34
Economia - Gastos públicos com saúde,Uruguai,2005,3.50
Economia - Gastos públicos com saúde,Uruguai,2006,3.69
Economia - Gastos públicos com saúde,Uruguai,2007,3.64
Economia - Gastos públicos com saúde,Uruguai,2008,4.58
Economia - Gastos públicos com saúde,Uruguai,2009,4.72
Economia - Gastos públicos com saúde,Uruguai,2010,4.75
Economia - Gastos públicos com saúde,Uruguai,2011,4.89
Economia - Gastos públicos com saúde,Uruguai,2012,5.18
Economia - Gastos públicos com saúde,Uruguai,2013,5.39
Economia - Gastos públicos com saúde,Uruguai,2014,5.50
Economia - Gastos públicos com saúde,Uruguai,2015,5.67
Economia - Gastos públicos com saúde,Uruguai,2016,6.03
Economia - Gastos públicos com saúde,Uruguai,2017,6.11
Economia - Gastos públicos com saúde,Uruguai,2018,6.23
Economia - Gastos públicos com saúde,Uruguai,2019,6.25
Economia - Gastos públicos com saúde,Uruguai,2020,6.57
Economia - Gastos públicos com saúde,Venezuela,2000,3.36
Economia - Gastos públicos com saúde,Venezuela,2001,3.53
Economia - Gastos públicos com saúde,Venezuela,2002,3.55
Economia - Gastos públicos com saúde,Venezuela,2003,3.78
Economia - Gastos públicos com saúde,Venezuela,2004,3.67
Economia - Gastos públicos com saúde,Venezuela,2005,2.81
Economia - Gastos públicos com saúde,Venezuela,2006,4.60
Economia - Gastos públicos com saúde,Venezuela,2007,4.02
Economia - Gastos públicos com saúde,Venezuela,2008,2.55
Economia - Gastos públicos com saúde,Venezuela,2009,2.59
Economia - Gastos públicos com saúde,Venezuela,2010,2.59
Economia - Gastos públicos com saúde,Venezuela,2011,3.08
Economia - Gastos públicos com saúde,Venezuela,2012,2.85
Economia - Gastos públicos com saúde,Venezuela,2013,2.16
Economia - Gastos públicos com saúde,Venezuela,2014,1.99
Economia - Gastos públicos com saúde,Venezuela,2015,1.97
Economia - Gastos públicos com saúde,Venezuela,2016,1.85
Economia - Gastos públicos com saúde,Venezuela,2017,2.79
Economia - Gastos públicos com saúde,Venezuela,2018,1.25
Economia - Gastos públicos com saúde,Venezuela,2019,0.81
Economia - Gastos públicos com saúde,Venezuela,2020,1.68
Economia - Gastos públicos com saúde,Brasil,2000,3.47
Economia - Gastos públicos com saúde,Brasil,2001,3.51
Economia - Gastos públicos com saúde,Brasil,2002,3.69
Economia - Gastos públicos com saúde,Brasil,2003,3.51
Economia - Gastos públicos com saúde,Brasil,2004,3.47
Economia - Gastos públicos com saúde,Brasil,2005,3.35
Economia - Gastos públicos com saúde,Brasil,2006,3.54
Economia - Gastos públicos com saúde,Brasil,2007,3.48
Economia - Gastos públicos com saúde,Brasil,2008,3.50
Economia - Gastos públicos com saúde,Brasil,2009,3.71
Economia - Gastos públicos com saúde,Brasil,2010,3.58
Economia - Gastos públicos com saúde,Brasil,2011,3.47
Economia - Gastos públicos com saúde,Brasil,2012,3.35
Economia - Gastos públicos com saúde,Brasil,2013,3.55
Economia - Gastos públicos com saúde,Brasil,2014,3.70
Economia - Gastos públicos com saúde,Brasil,2015,3.85
Economia - Gastos públicos com saúde,Brasil,2016,3.95
Economia - Gastos públicos com saúde,Brasil,2017,3.95
Economia - Gastos públicos com saúde,Brasil,2018,3.89
Economia - Gastos públicos com saúde,Brasil,2019,3.92
Economia - Gastos públicos com saúde,Brasil,2020,4.62
