indicador,pais,ano,valor
População - Mulheres,Chile,2009,8479648
População - Mulheres,Chile,2010,8566180
População - Mulheres,Chile,2011,8651769
População - Mulheres,Chile,2012,8736586
População - Mulheres,Chile,2013,8821764
População - Mulheres,Chile,2014,8911559
População - Mulheres,Chile,2015,9004176
População - Mulheres,Chile,2016,9111944
População - Mulheres,Chile,2017,9254199
População - Mulheres,Chile,2018,9420150
População - Mulheres,Chile,2019,9589082
População - Mulheres,Chile,2020,9720358
População - Mulheres,Chile,2021,9818163
População - Mulheres,Chile,2022,9874202
População - Mulheres,Colômbia,1990,16319819
População - Mulheres,Colômbia,1995,18063500
População - Mulheres,Colômbia,2000,19745251
População - Mulheres,Colômbia,2001,20068231
População - Mulheres,Colômbia,2002,20387506
População - Mulheres,Colômbia,2003,20699708
População - Mulheres,Colômbia,2004,21004780
População - Mulheres,Colômbia,2005,21300552
População - Mulheres,Colômbia,2006,21586300
População - Mulheres,Colômbia,2007,21863668
População - Mulheres,Colômbia,2008,22128690
População - Mulheres,Colômbia,2009,22387951
População - Mulheres,Colômbia,2010,22648175
População - Mulheres,Colômbia,2011,22903701
População - Mulheres,Colômbia,2012,23149997
População - Mulheres,Colômbia,2013,23387544
População - Mulheres,Colômbia,2014,23617367
População - Mulheres,Colômbia,2015,23847355
População - Mulheres,Colômbia,2016,24107989
População - Mulheres,Colômbia,2017,24477100
População - Mulheres,Colômbia,2018,24945907
População - Mulheres,Colômbia,2019,25408106
População - Mulheres,Colômbia,2020,25791075
População - Mulheres,Colômbia,2021,26101321
População - Mulheres,Colômbia,2022,26298417
População - Mulheres,Costa Rica,1990,1566500
População - Mulheres,Costa Rica,1995,1772777
População - Mulheres,Costa Rica,2000,1976587
População - Mulheres,Costa Rica,2001,2013719
População - Mulheres,Costa Rica,2002,2048540
População - Mulheres,Costa Rica,2003,2081709
População - Mulheres,Costa Rica,2004,2114018
População - Mulheres,Costa Rica,2005,2145820
População - Mulheres,Costa Rica,2006,2177342
População - Mulheres,Costa Rica,2007,2208704
População - Mulheres,Costa Rica,2008,2240104
População - Mulheres,Costa Rica,2009,2271211
População - Mulheres,Costa Rica,2010,2301231
População - Mulheres,Costa Rica,2011,2330459
População - Mulheres,Costa Rica,2012,2359193
População - Mulheres,Costa Rica,2013,2387107
População - Mulheres,Costa Rica,2014,2414032
População - Mulheres,Costa Rica,2015,2440173
População - Mulheres,Costa Rica,2016,2465916
População - Mulheres,Costa Rica,2017,2490983
População - Mulheres,Costa Rica,2018,2515262
População - Mulheres,Costa Rica,2019,2538156
População - Mulheres,Costa Rica,2020,2558483
População - Mulheres,Costa Rica,2021,2575216
População - Mulheres,Costa Rica,2022,2590119
População - Mulheres,Cuba,1990,5250938
População - Mulheres,Cuba,1995,5413614
População - Mulheres,Cuba,2000,5530949
População - Mulheres,Cuba,2001,5553672
População - Mulheres,Cuba,2002,5574743
População - Mulheres,Cuba,2003,5592995
População - Mulheres,Cuba,2004,5608307
População - Mulheres,Cuba,2005,5620997
População - Mulheres,Cuba,2006,5630486
População - Mulheres,Cuba,2007,5637238
População - Mulheres,Cuba,2008,5642613
População - Mulheres,Cuba,2009,5647821
População - Mulheres,Cuba,2010,5653239
População - Mulheres,Cuba,2011,5659068
População - Mulheres,Cuba,2012,5666230
População - Mulheres,Cuba,2013,5674433
População - Mulheres,Cuba,2014,5681712
População - Mulheres,Cuba,2015,5687872
População - Mulheres,Cuba,2016,5691556
População - Mulheres,Cuba,2017,5691861
População - Mulheres,Cuba,2018,5691084
População - Mulheres,Cuba,2019,5688414
População - Mulheres,Cuba,2020,5683880
População - Mulheres,Cuba,2021,5667114
População - Mulheres,Cuba,2022,5649497
População - Mulheres,República Dominicana,1990,3576621
População - Mulheres,República Dominicana,1995,3932399
População - Mulheres,República Dominicana,2000,4217351
População - Mulheres,República Dominicana,2001,4271617
População - Mulheres,República Dominicana,2002,4330181
População - Mulheres,República Dominicana,2003,4393360
População - Mulheres,República Dominicana,2004,4455672
População - Mulheres,República Dominicana,2005,4517262
População - Mulheres,República Dominicana,2006,4577992
População - Mulheres,República Dominicana,2007,4638424
População - Mulheres,República Dominicana,2008,4700619
População - Mulheres,República Dominicana,2009,4765395
População - Mulheres,República Dominicana,2010,4831796
População - Mulheres,República Dominicana,2011,4898563
População - Mulheres,República Dominicana,2012,4965013
População - Mulheres,República Dominicana,2013,5030991
População - Mulheres,República Dominicana,2014,5096363
População - Mulheres,República Dominicana,2015,5160958
População - Mulheres,República Dominicana,2016,5224450
População - Mulheres,República Dominicana,2017,5286818
População - Mulheres,República Dominicana,2018,5348537
População - Mulheres,República Dominicana,2019,5409472
População - Mulheres,República Dominicana,2020,5472181
População - Mulheres,República Dominicana,2021,5535650
População - Mulheres,República Dominicana,2022,5594560
População - Mulheres,Equador,1990,5210778
População - Mulheres,Equador,1995,5768799
População - Mulheres,Equador,2000,6303121
População - Mulheres,Equador,2001,6412962
População - Mulheres,Equador,2002,6525796
População - Mulheres,Equador,2003,6641367
População - Mulheres,Equador,2004,6758388
População - Mulheres,Equador,2005,6876511
População - Mulheres,Equador,2006,6996611
População - Mulheres,Equador,2007,7118765
População - Mulheres,Equador,2008,7242204
População - Mulheres,Equador,2009,7366263
População - Mulheres,Equador,2010,7490733
População - Mulheres,Equador,2011,7615672
População - Mulheres,Equador,2012,7739326
População - Mulheres,Equador,2013,7859194
População - Mulheres,Equador,2014,7976779
População - Mulheres,Equador,2015,8095675
População - Mulheres,Equador,2016,8217460
População - Mulheres,Equador,2017,8346245
População - Mulheres,Equador,2018,8506021
População - Mulheres,Equador,2019,8670974
População - Mulheres,Equador,2020,8798448
População - Mulheres,Equador,2021,8910903
População - Mulheres,Equador,2022,9016398
População - Mulheres,El Salvador,1990,2762433
População - Mulheres,El Salvador,1995,2968099
População - Mulheres,El Salvador,2000,3088675
População - Mulheres,El Salvador,2001,3106305
População - Mulheres,El Salvador,2002,3120812
População - Mulheres,El Salvador,2003,3131771
População - Mulheres,El Salvador,2004,3139645
População - Mulheres,El Salvador,2005,3144476
População - Mulheres,El Salvador,2006,3146720
População - Mulheres,El Salvador,2007,3153993
População - Mulheres,El Salvador,2008,3166854
População - Mulheres,El Salvador,2009,3179191
População - Mulheres,El Salvador,2010,3191359
População - Mulheres,El Salvador,2011,3203792
População - Mulheres,El Salvador,2012,3216582
População - Mulheres,El Salvador,2013,3229694
População - Mulheres,El Salvador,2014,3242771
População - Mulheres,El Salvador,2015,3254990
População - Mulheres,El Salvador,2016,3266614
População - Mulheres,El Salvador,2017,3276963
População - Mulheres,El Salvador,2018,3284064
População - Mulheres,El Salvador,2019,3287678
População - Mulheres,El Salvador,2020,3295300
População - Mulheres,El Salvador,2021,3307476
População - Mulheres,El Salvador,2022,3319856
População - Mulheres,Guatemala,1990,4530225
População - Mulheres,Guatemala,1995,5165706
População - Mulheres,Guatemala,2000,5829545
População - Mulheres,Guatemala,2001,5972917
População - Mulheres,Guatemala,2002,6113334
População - Mulheres,Guatemala,2003,6249771
População - Mulheres,Guatemala,2004,6385836
População - Mulheres,Guatemala,2005,6521662
População - Mulheres,Guatemala,2006,6656988
População - Mulheres,Guatemala,2007,6791673
População - Mulheres,Guatemala,2008,6925630
População - Mulheres,Guatemala,2009,7058856
População - Mulheres,Guatemala,2010,7191268
População - Mulheres,Guatemala,2011,7324691
População - Mulheres,Guatemala,2012,7457240
População - Mulheres,Guatemala,2013,7590464
População - Mulheres,Guatemala,2014,7723659
População - Mulheres,Guatemala,2015,7856056
População - Mulheres,Guatemala,2016,7987891
População - Mulheres,Guatemala,2017,8119332
População - Mulheres,Guatemala,2018,8250539
População - Mulheres,Guatemala,2019,8380231
População - Mulheres,Guatemala,2020,8509834
População - Mulheres,Guatemala,2021,8639673
População - Mulheres,Guatemala,2022,8767508
População - Mulheres,Honduras,1990,2500697
População - Mulheres,Honduras,1995,2876838
População - Mulheres,Honduras,2000,3292265
População - Mulheres,Honduras,2001,3381604
População - Mulheres,Honduras,2002,3471303
População - Mulheres,Honduras,2003,3560838
População - Mulheres,Honduras,2004,3650279
População - Mulheres,Honduras,2005,3739573
População - Mulheres,Honduras,2006,3828462
População - Mulheres,Honduras,2007,3916700
População - Mulheres,Honduras,2008,4003999
População - Mulheres,Honduras,2009,4090493
População - Mulheres,Honduras,2010,4176200
População - Mulheres,Honduras,2011,4261105
População - Mulheres,Honduras,2012,4345369
População - Mulheres,Honduras,2013,4429055
População - Mulheres,Honduras,2014,4512235
População - Mulheres,Honduras,2015,4595215
População - Mulheres,Honduras,2016,4678163
População - Mulheres,Honduras,2017,4761059
População - Mulheres,Honduras,2018,4844019
População - Mulheres,Honduras,2019,4927035
População - Mulheres,Honduras,2020,5008783
População - Mulheres,Honduras,2021,5087643
População - Mulheres,Honduras,2022,5165506
População - Mulheres,México,1990,41509560
População - Mulheres,México,1995,45831232
População - Mulheres,México,2000,49973382
População - Mulheres,México,2001,50758748
População - Mulheres,México,2002,51530724
População - Mulheres,México,2003,52296746
População - Mulheres,México,2004,53064573
População - Mulheres,México,2005,53823103
População - Mulheres,México,2006,54557092
População - Mulheres,México,2007,55278659
População - Mulheres,México,2008,55985191
População - Mulheres,México,2009,56685733
População - Mulheres,México,2010,57445993
População - Mulheres,México,2011,58268408
População - Mulheres,México,2012,59081795
População - Mulheres,México,2013,59862821
População - Mulheres,México,2014,60610526
População - Mulheres,México,2015,61325120
População - Mulheres,México,2016,62029592
População - Mulheres,México,2017,62712641
População - Mulheres,México,2018,63328698
População - Mulheres,México,2019,63898082
População - Mulheres,México,2020,64410851
População - Mulheres,México,2021,64849001
População - Mulheres,México,2022,65309171
População - Mulheres,Nicarágua,1990,2140163
População - Mulheres,Nicarágua,1995,2389080
População - Mulheres,Nicarágua,2000,2594751
População - Mulheres,Nicarágua,2001,2630858
População - Mulheres,Nicarágua,2002,2665376
População - Mulheres,Nicarágua,2003,2698853
População - Mulheres,Nicarágua,2004,2731919
População - Mulheres,Nicarágua,2005,2767177
População - Mulheres,Nicarágua,2006,2805314
População - Mulheres,Nicarágua,2007,2844711
População - Mulheres,Nicarágua,2008,2885445
População - Mulheres,Nicarágua,2009,2927499
População - Mulheres,Nicarágua,2010,2970655
População - Mulheres,Nicarágua,2011,3014669
População - Mulheres,Nicarágua,2012,3059293
População - Mulheres,Nicarágua,2013,3104267
População - Mulheres,Nicarágua,2014,3149486
População - Mulheres,Nicarágua,2015,3194985
População - Mulheres,Nicarágua,2016,3240784
População - Mulheres,Nicarágua,2017,3286867
População - Mulheres,Nicarágua,2018,3333171
População - Mulheres,Nicarágua,2019,3379591
População - Mulheres,Nicarágua,2020,3426548
População - Mulheres,Nicarágua,2021,3474910
População - Mulheres,Nicarágua,2022,3524605
População - Mulheres,Panamá,1990,1215409
População - Mulheres,Panamá,1995,1349971
População - Mulheres,Panamá,2000,1493614
População - Mulheres,Panamá,2001,1523390
População - Mulheres,Panamá,2002,1553486
População - Mulheres,Panamá,2003,1583902
População - Mulheres,Panamá,2004,1614867
População - Mulheres,Panamá,2005,1646282
População - Mulheres,Panamá,2006,1677823
População - Mulheres,Panamá,2007,1709605
População - Mulheres,Panamá,2008,1741781
População - Mulheres,Panamá,2009,1774222
População - Mulheres,Panamá,2010,1806799
População - Mulheres,Panamá,2011,1839763
População - Mulheres,Panamá,2012,1873251
População - Mulheres,Panamá,2013,1906929
População - Mulheres,Panamá,2014,1940824
População - Mulheres,Panamá,2015,1975219
População - Mulheres,Panamá,2016,2010059
População - Mulheres,Panamá,2017,2045156
População - Mulheres,Panamá,2018,2080041
População - Mulheres,Panamá,2019,2114030
População - Mulheres,Panamá,2020,2145526
População - Mulheres,Panamá,2021,2174744
População - Mulheres,Panamá,2022,2204170
População - Mulheres,Paraguai,1990,2006578
População - Mulheres,Paraguai,1995,2275733
População - Mulheres,Paraguai,2000,2534814
População - Mulheres,Paraguai,2001,2578849
População - Mulheres,Paraguai,2002,2616730
População - Mulheres,Paraguai,2003,2650831
População - Mulheres,Paraguai,2004,2683305
População - Mulheres,Paraguai,2005,2714511
População - Mulheres,Paraguai,2006,2744307
População - Mulheres,Paraguai,2007,2772888
População - Mulheres,Paraguai,2008,2801155
População - Mulheres,Paraguai,2009,2830572
População - Mulheres,Paraguai,2010,2864220
População - Mulheres,Paraguai,2011,2902421
População - Mulheres,Paraguai,2012,2942591
População - Mulheres,Paraguai,2013,2984194
População - Mulheres,Paraguai,2014,3027162
População - Mulheres,Paraguai,2015,3071251
População - Mulheres,Paraguai,2016,3116116
População - Mulheres,Paraguai,2017,3161074
População - Mulheres,Paraguai,2018,3205602
População - Mulheres,Paraguai,2019,3249592
População - Mulheres,Paraguai,2020,3294711
População - Mulheres,Paraguai,2021,3338534
População - Mulheres,Paraguai,2022,3378612
População - Mulheres,Peru,1990,11080623
População - Mulheres,Peru,1995,12259703
População - Mulheres,Peru,2000,13364073
População - Mulheres,Peru,2001,13542313
População - Mulheres,Peru,2002,13698746
População - Mulheres,Peru,2003,13838734
População - Mulheres,Peru,2004,13968835
População - Mulheres,Peru,2005,14089681
População - Mulheres,Peru,2006,14200318
População - Mulheres,Peru,2007,14303686
População - Mulheres,Peru,2008,14418159
População - Mulheres,Peru,2009,14548239
População - Mulheres,Peru,2010,14684090
População - Mulheres,Peru,2011,14829974
População - Mulheres,Peru,2012,14984154
População - Mulheres,Peru,2013,15143939
População - Mulheres,Peru,2014,15312249
População - Mulheres,Peru,2015,15496198
População - Mulheres,Peru,2016,15704688
População - Mulheres,Peru,2017,15939422
População - Mulheres,Peru,2018,16242003
População - Mulheres,Peru,2019,16556679
População - Mulheres,Peru,2020,16805323
População - Mulheres,Peru,2021,17020361
População - Mulheres,Peru,2022,17192503
População - Mulheres,Porto Rico,1990,1824012
População - Mulheres,Porto Rico,1995,1905119
População - Mulheres,Porto Rico,2000,1975948
População - Mulheres,Porto Rico,2001,1980886
População - Mulheres,Porto Rico,2002,1984185
População - Mulheres,Porto Rico,2003,1986207
População - Mulheres,Porto Rico,2004,1987441
População - Mulheres,Porto Rico,2005,1985473
População - Mulheres,Porto Rico,2006,1978032
População - Mulheres,Porto Rico,2007,1967465
População - Mulheres,Porto Rico,2008,1956993
População - Mulheres,Porto Rico,2009,1947415
População - Mulheres,Porto Rico,2010,1938768
População - Mulheres,Porto Rico,2011,1917778
População - Mulheres,Porto Rico,2012,1896060
População - Mulheres,Porto Rico,2013,1875894
População - Mulheres,Porto Rico,2014,1847092
População - Mulheres,Porto Rico,2015,1816703
População - Mulheres,Porto Rico,2016,1783979
População - Mulheres,Porto Rico,2017,1743631
População - Mulheres,Porto Rico,2018,1676985
População - Mulheres,Porto Rico,2019,1679953
População - Mulheres,Porto Rico,2020,1728988
População - Mulheres,Porto Rico,2021,1721560
População - Mulheres,Porto Rico,2022,1702091
População - Mulheres,Uruguai,1990,1595955
População - Mulheres,Uruguai,1995,1648285
População - Mulheres,Uruguai,2000,1697283
População - Mulheres,Uruguai,2001,1703369
População - Mulheres,Uruguai,2002,1707985
População - Mulheres,Uruguai,2003,1711718
População - Mulheres,Uruguai,2004,1715206
População - Mulheres,Uruguai,2005,1718045
População - Mulheres,Uruguai,2006,1720550
População - Mulheres,Uruguai,2007,1723823
População - Mulheres,Uruguai,2008,1727547
População - Mulheres,Uruguai,2009,1731478
População - Mulheres,Uruguai,2010,1735600
População - Mulheres,Uruguai,2011,1739923
População - Mulheres,Uruguai,2012,1744447
População - Mulheres,Uruguai,2013,1749192
População - Mulheres,Uruguai,2014,1754081
População - Mulheres,Uruguai,2015,1759187
População - Mulheres,Uruguai,2016,1764048
População - Mulheres,Uruguai,2017,1767547
População - Mulheres,Uruguai,2018,1769223
População - Mulheres,Uruguai,2019,1769262
População - Mulheres,Uruguai,2020,1768921
População - Mulheres,Uruguai,2021,1766768
População - Mulheres,Uruguai,2022,1764421
População - Mulheres,Venezuela,1990,9850103
População - Mulheres,Venezuela,1995,11023144
População - Mulheres,Venezuela,2000,12185778
População - Mulheres,Venezuela,2001,12416404
População - Mulheres,Venezuela,2002,12646261
População - Mulheres,Venezuela,2003,12876104
População - Mulheres,Venezuela,2004,13103406
População - Mulheres,Venezuela,2005,13329254
População - Mulheres,Venezuela,2006,13551989
População - Mulheres,Venezuela,2007,13770877
População - Mulheres,Venezuela,2008,13984235
População - Mulheres,Venezuela,2009,14190951
População - Mulheres,Venezuela,2010,14393135
População - Mulheres,Venezuela,2011,14591553
População - Mulheres,Venezuela,2012,14786972
População - Mulheres,Venezuela,2013,14978971
População - Mulheres,Venezuela,2014,15164502
População - Mulheres,Venezuela,2015,15341129
População - Mulheres,Venezuela,2016,15457477
População - Mulheres,Venezuela,2017,15379664
População - Mulheres,Venezuela,2018,15021517
População - Mulheres,Venezuela,2019,14605811
População - Mulheres,Venezuela,2020,14376694
População - Mulheres,Venezuela,2021,14243056
População - Mulheres,Venezuela,2022,14304904
População - Mulheres,Brasil,2000,86223155
População - Mulheres,Brasil,2010,97348809
