indicador,pais,ano,valor
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2009,0.658
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2010,0.662
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2011,0.668
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2012,0.674
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2013,0.682
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2014,0.684
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2015,0.69
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2016,0.701
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2017,0.708
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2018,0.714
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2019,0.717
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2020,0.694
Indicadores sociais - Índice de desenvolvimento humano,Bolívia,2021,0.692
Indicadores sociais - Índice de desenvolvimento humano,Chile,2000,0.763
Indicadores sociais - Índice de desenvolvimento humano,Chile,2001,0.768
Indicadores sociais - Índice de desenvolvimento humano,Chile,2002,0.775
Indicadores sociais - Índice de desenvolvimento humano,Chile,2003,0.779
Indicadores sociais - Índice de desenvolvimento humano,Chile,2004,0.787
Indicadores sociais - Índice de desenvolvimento humano,Chile,2005,0.795
Indicadores sociais - Índice de desenvolvimento humano,Chile,2006,0.796
Indicadores sociais - Índice de desenvolvimento humano,Chile,2007,0.801
Indicadores sociais - Índice de desenvolvimento humano,Chile,2008,0.813
Indicadores sociais - Índice de desenvolvimento humano,Chile,2009,0.811
Indicadores sociais - Índice de desenvolvimento humano,Chile,2010,0.813
Indicadores sociais - Índice de desenvolvimento humano,Chile,2011,0.817
Indicadores sociais - Índice de desenvolvimento humano,Chile,2012,0.824
Indicadores sociais - Índice de desenvolvimento humano,Chile,2013,0.836
Indicadores sociais - Índice de desenvolvimento humano,Chile,2014,0.841
Indicadores sociais - Índice de desenvolvimento humano,Chile,2015,0.846
Indicadores sociais - Índice de desenvolvimento humano,Chile,2016,0.85
Indicadores sociais - Índice de desenvolvimento humano,Chile,2017,0.853
Indicadores sociais - Índice de desenvolvimento humano,Chile,2018,0.856
Indicadores sociais - Índice de desenvolvimento humano,Chile,2019,0.861
Indicadores sociais - Índice de desenvolvimento humano,Chile,2020,0.852
Indicadores sociais - Índice de desenvolvimento humano,Chile,2021,0.855
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2000,0.666
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2001,0.667
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2002,0.67
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2003,0.677
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2004,0.683
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2005,0.696
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2006,0.698
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2007,0.71
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2008,0.716
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2009,0.722
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2010,0.726
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2011,0.733
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2012,0.734
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2013,0.746
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2014,0.75
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2015,0.754
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2016,0.759
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2017,0.761
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2018,0.763
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2019,0.768
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2020,0.756
Indicadores sociais - Índice de desenvolvimento humano,Colômbia,2021,0.752
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2000,0.71
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2001,0.715
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2002,0.722
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2003,0.727
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2004,0.732
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2005,0.74
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2006,0.747
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2007,0.756
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2008,0.765
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2009,0.769
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2010,0.772
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2011,0.782
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2012,0.786
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2013,0.792
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2014,0.796
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2015,0.798
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2016,0.803
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2017,0.807
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2018,0.811
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2019,0.819
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2020,0.816
Indicadores sociais - Índice de desenvolvimento humano,Costa Rica,2021,0.809
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2000,0.693
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2001,0.7
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2002,0.706
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2003,0.714
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2004,0.728
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2005,0.741
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2006,0.761
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2007,0.775
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2008,0.784
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2009,0.784
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2010,0.78
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2011,0.777
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2012,0.773
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2013,0.769
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2014,0.771
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2015,0.773
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2016,0.774
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2017,0.779
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2018,0.783
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2019,0.788
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2020,0.781
Indicadores sociais - Índice de desenvolvimento humano,Cuba,2021,0.764
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2000,0.646
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2001,0.651
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2002,0.657
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2003,0.659
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2004,0.663
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2005,0.674
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2006,0.683
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2007,0.692
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2008,0.697
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2009,0.701
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2010,0.708
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2011,0.713
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2012,0.718
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2013,0.722
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2014,0.728
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2015,0.736
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2016,0.755
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2017,0.757
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2018,0.764
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2019,0.771
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2020,0.764
Indicadores sociais - Índice de desenvolvimento humano,República Dominicana,2021,0.767
Indicadores sociais - Índice de desenvolvimento humano,Equador,2000,0.687
Indicadores sociais - Índice de desenvolvimento humano,Equador,2001,0.693
Indicadores sociais - Índice de desenvolvimento humano,Equador,2002,0.698
Indicadores sociais - Índice de desenvolvimento humano,Equador,2003,0.703
Indicadores sociais - Índice de desenvolvimento humano,Equador,2004,0.71
Indicadores sociais - Índice de desenvolvimento humano,Equador,2005,0.715
Indicadores sociais - Índice de desenvolvimento humano,Equador,2006,0.72
Indicadores sociais - Índice de desenvolvimento humano,Equador,2007,0.723
Indicadores sociais - Índice de desenvolvimento humano,Equador,2008,0.729
Indicadores sociais - Índice de desenvolvimento humano,Equador,2009,0.731
Indicadores sociais - Índice de desenvolvimento humano,Equador,2010,0.736
Indicadores sociais - Índice de desenvolvimento humano,Equador,2011,0.743
Indicadores sociais - Índice de desenvolvimento humano,Equador,2012,0.751
Indicadores sociais - Índice de desenvolvimento humano,Equador,2013,0.755
Indicadores sociais - Índice de desenvolvimento humano,Equador,2014,0.76
Indicadores sociais - Índice de desenvolvimento humano,Equador,2015,0.765
Indicadores sociais - Índice de desenvolvimento humano,Equador,2016,0.762
Indicadores sociais - Índice de desenvolvimento humano,Equador,2017,0.762
Indicadores sociais - Índice de desenvolvimento humano,Equador,2018,0.762
Indicadores sociais - Índice de desenvolvimento humano,Equador,2019,0.76
Indicadores sociais - Índice de desenvolvimento humano,Equador,2020,0.731
Indicadores sociais - Índice de desenvolvimento humano,Equador,2021,0.74
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2000,0.55
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2001,0.556
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2002,0.561
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2003,0.566
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2004,0.571
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2005,0.574
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2006,0.581
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2007,0.59
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2008,0.596
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2009,0.6
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2010,0.605
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2011,0.611
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2012,0.616
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2013,0.62
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2014,0.637
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2015,0.639
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2016,0.639
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2017,0.64
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2018,0.64
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2019,0.642
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2020,0.635
Indicadores sociais - Índice de desenvolvimento humano,Guatemala,2021,0.627
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2000,0.556
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2001,0.559
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2002,0.563
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2003,0.567
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2004,0.572
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2005,0.577
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2006,0.581
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2007,0.586
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2008,0.591
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2009,0.594
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2010,0.597
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2011,0.6
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2012,0.599
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2013,0.603
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2014,0.606
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2015,0.613
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2016,0.618
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2017,0.617
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2018,0.617
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2019,0.632
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2020,0.621
Indicadores sociais - Índice de desenvolvimento humano,Honduras,2021,0.621
Indicadores sociais - Índice de desenvolvimento humano,México,2000,0.709
Indicadores sociais - Índice de desenvolvimento humano,México,2001,0.712
Indicadores sociais - Índice de desenvolvimento humano,México,2002,0.719
Indicadores sociais - Índice de desenvolvimento humano,México,2003,0.725
Indicadores sociais - Índice de desenvolvimento humano,México,2004,0.73
Indicadores sociais - Índice de desenvolvimento humano,México,2005,0.733
Indicadores sociais - Índice de desenvolvimento humano,México,2006,0.741
Indicadores sociais - Índice de desenvolvimento humano,México,2007,0.743
Indicadores sociais - Índice de desenvolvimento humano,México,2008,0.745
Indicadores sociais - Índice de desenvolvimento humano,México,2009,0.745
Indicadores sociais - Índice de desenvolvimento humano,México,2010,0.746
Indicadores sociais - Índice de desenvolvimento humano,México,2011,0.752
Indicadores sociais - Índice de desenvolvimento humano,México,2012,0.76
Indicadores sociais - Índice de desenvolvimento humano,México,2013,0.76
Indicadores sociais - Índice de desenvolvimento humano,México,2014,0.764
Indicadores sociais - Índice de desenvolvimento humano,México,2015,0.768
Indicadores sociais - Índice de desenvolvimento humano,México,2016,0.772
Indicadores sociais - Índice de desenvolvimento humano,México,2017,0.775
Indicadores sociais - Índice de desenvolvimento humano,México,2018,0.777
Indicadores sociais - Índice de desenvolvimento humano,México,2019,0.779
Indicadores sociais - Índice de desenvolvimento humano,México,2020,0.756
Indicadores sociais - Índice de desenvolvimento humano,México,2021,0.758
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2000,0.566
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2001,0.571
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2002,0.575
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2003,0.578
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2004,0.582
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2005,0.588
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2006,0.593
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2007,0.599
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2008,0.605
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2009,0.606
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2010,0.614
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2011,0.622
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2012,0.629
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2013,0.634
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2014,0.641
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2015,0.647
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2016,0.653
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2017,0.659
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2018,0.662
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2019,0.664
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2020,0.654
Indicadores sociais - Índice de desenvolvimento humano,Nicarágua,2021,0.667
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2000,0.721
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2001,0.726
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2002,0.733
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2003,0.737
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2004,0.743
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2005,0.749
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2006,0.754
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2007,0.763
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2008,0.767
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2009,0.769
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2010,0.773
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2011,0.779
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2012,0.785
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2013,0.79
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2014,0.794
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2015,0.8
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2016,0.805
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2017,0.811
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2018,0.814
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2019,0.817
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2020,0.801
Indicadores sociais - Índice de desenvolvimento humano,Panamá,2021,0.805
Indicadores sociais - Índice de desenvolvimento humano,Peru,2000,0.676
Indicadores sociais - Índice de desenvolvimento humano,Peru,2001,0.684
Indicadores sociais - Índice de desenvolvimento humano,Peru,2002,0.685
Indicadores sociais - Índice de desenvolvimento humano,Peru,2003,0.684
Indicadores sociais - Índice de desenvolvimento humano,Peru,2004,0.69
Indicadores sociais - Índice de desenvolvimento humano,Peru,2005,0.686
Indicadores sociais - Índice de desenvolvimento humano,Peru,2006,0.691
Indicadores sociais - Índice de desenvolvimento humano,Peru,2007,0.7
Indicadores sociais - Índice de desenvolvimento humano,Peru,2008,0.708
Indicadores sociais - Índice de desenvolvimento humano,Peru,2009,0.711
Indicadores sociais - Índice de desenvolvimento humano,Peru,2010,0.725
Indicadores sociais - Índice de desenvolvimento humano,Peru,2011,0.732
Indicadores sociais - Índice de desenvolvimento humano,Peru,2012,0.742
Indicadores sociais - Índice de desenvolvimento humano,Peru,2013,0.75
Indicadores sociais - Índice de desenvolvimento humano,Peru,2014,0.755
Indicadores sociais - Índice de desenvolvimento humano,Peru,2015,0.759
Indicadores sociais - Índice de desenvolvimento humano,Peru,2016,0.765
Indicadores sociais - Índice de desenvolvimento humano,Peru,2017,0.77
Indicadores sociais - Índice de desenvolvimento humano,Peru,2018,0.776
Indicadores sociais - Índice de desenvolvimento humano,Peru,2019,0.78
Indicadores sociais - Índice de desenvolvimento humano,Peru,2020,0.762
Indicadores sociais - Índice de desenvolvimento humano,Peru,2021,0.762
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2000,0.649
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2001,0.655
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2002,0.662
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2003,0.655
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2004,0.662
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2005,0.664
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2006,0.664
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2007,0.669
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2008,0.679
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2009,0.677
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2010,0.685
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2011,0.696
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2012,0.702
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2013,0.715
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2014,0.716
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2015,0.723
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2016,0.721
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2017,0.724
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2018,0.727
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2019,0.732
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2020,0.73
Indicadores sociais - Índice de desenvolvimento humano,Paraguai,2021,0.717
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2000,0.617
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2001,0.619
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2002,0.626
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2003,0.631
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2004,0.636
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2005,0.641
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2006,0.646
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2007,0.651
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2008,0.653
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2009,0.653
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2010,0.659
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2011,0.661
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2012,0.664
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2013,0.667
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2014,0.666
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2015,0.668
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2016,0.671
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2017,0.674
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2018,0.68
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2019,0.683
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2020,0.672
Indicadores sociais - Índice de desenvolvimento humano,El Salvador,2021,0.675
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2000,0.753
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2001,0.76
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2002,0.764
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2003,0.77
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2004,0.77
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2005,0.768
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2006,0.768
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2007,0.771
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2008,0.774
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2009,0.78
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2010,0.787
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2011,0.794
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2012,0.798
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2013,0.805
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2014,0.808
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2015,0.811
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2016,0.815
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2017,0.819
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2018,0.819
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2019,0.821
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2020,0.821
Indicadores sociais - Índice de desenvolvimento humano,Uruguai,2021,0.809
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2000,0.684
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2001,0.689
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2002,0.699
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2003,0.693
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2004,0.707
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2005,0.721
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2006,0.732
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2007,0.749
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2008,0.756
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2009,0.756
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2010,0.755
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2011,0.762
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2012,0.767
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2013,0.774
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2014,0.77
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2015,0.767
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2016,0.757
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2017,0.744
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2018,0.738
Indicadores sociais - Índice de desenvolvimento humano,Venezuela,2019,0.721
